SBP,DBP,Sa,Da,A1,A2,IPA,ST,DT,PI,PPI,FWHM,AI,SI
145.625,57.6875,0.15958709716796876,-1.07373046875,-28.5375,-13.4390625,2.138671875,50.6,10.8,0.34755859375,36.2,2.4488688544417987,-0.138037109375,0.013589015151515152
179.25,67.8125,-0.08880462646484374,-0.64970703125,-14.86640625,-9.088671875,2.12841796875,47.2,9.3,0.26669921875,33.8,2.6568520918756957,0.17139892578125,-0.008833523095150293
98.75,49.53125,0.33098144531249996,0.2650634765625,13.46484375,4.9296875,2.89267578125,60.7,5.4,0.048986816406249994,60.7,8.336911836722594,1.2609374999999998,0.042238604697711145
94.6875,50.03125,1.564453125,1.3083984375,62.5375,31.15,2.7337890625,67.6,1.4,0.1228515625,67.0,7.219411670816465,1.2171875,0.07947035845588235
113.6875,55.0625,2.45703125,1.6041015625,44.796875,35.467187499999994,1.392529296875,46.1,3.9000000000000004,0.39208984375,53.3,13.11375666470474,1.63720703125,0.31546507626488096
131.875,66.5,2.16796875,1.44541015625,32.521875,26.76875,1.59560546875,46.6,-0.2,0.67080078125,46.4,7.550768923829319,1.676171875,-0.09896381829975581
113.9375,59.09375,2.45390625,1.6021484375,48.353125,38.909375,1.32255859375,47.4,2.4,0.2568359375,53.6,9.327467145112228,1.5796875,0.23091905381944447
130.25,58.71875,0.6703125,0.19052734375,7.271875,10.571875,0.7021484375,42.6,13.6,0.2038818359375,34.4,2.676902127103039,3.4796875,0.049206838083791206
124.8125,58.59375,1.3666015625,0.535791015625,15.0015625,18.1546875,0.867578125,41.8,11.2,0.213818359375,45.8,7.763616257139686,2.8431640625,0.1650756648425499
130.875,55.78125,2.0591796875,1.1150390625000002,29.0546875,40.590625,0.74052734375,39.5,12.8,0.1681640625,39.3,11.426297633327877,1.9,0.21176744499147943
130.625,62.8125,2.1783203125,1.240283203125,35.3328125,35.5375,1.079052734375,40.2,12.600000000000001,0.25966796875,46.4,11.692645348496228,1.7689453125,0.2606733630952381
120.5,57.1875,1.8435546875,0.93955078125,28.825,26.98125,1.15888671875,44.6,10.0,0.21064453125,49.2,10.429977821497076,1.9810546875,0.24619791666666666
123.0625,59.28125,2.4046875,1.490625,48.059375,34.146875,1.471875,47.0,6.8,0.2791015625,55.8,7.934452887850941,1.633203125,0.3447732204861111
127.6875,64.8125,2.2396484374999996,1.1142578125,29.6546875,36.20625,0.9111328125,41.3,11.3,0.223095703125,39.3,9.141322054902073,2.0477539062499996,0.27272951498307657
124.0,60.6875,0.81455078125,0.075848388671875,3.56640625,7.4984375,0.467919921875,42.0,11.6,0.16922607421875,40.8,11.82279112327719,-7.2078125,0.09843284970238095
123.6875,62.96875,2.05224609375,1.0759765625,29.8671875,37.1234375,0.8517822265624999,43.6,10.5,0.1861328125,40.099999999999994,8.490709903004056,1.951171875,0.26726124085912084
122.75,63.65625,1.784765625,0.95810546875,28.853125,28.68125,1.129638671875,49.6,6.0,0.2294921875,48.8,9.506919766575244,1.9224609375,0.16180900804924242
136.0,61.15625,1.37109375,0.35986328125,11.9984375,20.0359375,0.64013671875,40.0,13.0,0.128369140625,29.2,5.06042838708023,4.502734375,0.14115704174297924
116.625,53.625,0.27890625,0.192041015625,7.63828125,5.903125,1.3291015625,56.2,11.2,0.0401123046875,44.6,2.6233391008115188,1.4677734375,0.025530870225694446
128.5,64.625,1.27548828125,0.24950790405273438,10.687109375,16.7109375,0.6497314453125,40.3,11.8,0.15868606567382812,36.9,7.830620802113295,6.8048828125,0.134016843616453
135.5,69.3125,1.412109375,0.1718017578125,10.453125,19.4921875,0.568408203125,41.6,12.6,0.13128662109375,32.6,8.249125980463187,4.959375,0.12322655085034451
135.375,67.9375,1.5324218749999998,0.370391845703125,12.61875,20.4765625,0.608837890625,36.2,17.9,0.181640625,31.9,6.826509477106613,5.6955078125,0.1133378383091518
130.25,68.875,1.8275390625,0.81611328125,26.578125,22.671875,1.20185546875,46.2,7.8,0.2771484375,55.8,9.48277605281736,2.2947265625,0.29397748161764703
122.625,67.5,1.9387695312500002,0.931689453125,26.5171875,21.6578125,1.2370117187499998,47.0,4.5,0.459716796875,59.4,12.164946712790279,2.2591796875,0.3441899181547619
117.3125,59.96875,0.652392578125,0.041033935546875,-2.490673828125,5.21640625,-0.604119873046875,51.8,-2.2,0.3367774963378906,62.2,10.09269724895124,1.5193359375000002,0.0813778409090909
124.5625,66.9375,0.28193359375,-0.14456787109375,-9.31640625,1.6517578125,-7.2771484375,51.8,-4.4,0.293310546875,59.6,5.789270944693487,-2.49375,-0.000519612630208334
145.75,54.59375,1.5109375,0.93896484375,28.796875,19.4765625,1.651171875,47.8,4.6,0.28037109375,57.4,11.319253686169755,1.5818359375,0.11740180121527777
126.125,62.65625,1.3977539062500002,0.820166015625,26.04375,15.61484375,1.687890625,45.8,4.8,0.2537109375,62.4,6.612844703852511,1.70693359375,0.29486246744791667
129.875,71.125,1.333203125,0.4552001953125,14.62890625,13.7421875,1.08525390625,48.8,4.699999999999999,0.30225830078125004,64.6,8.40928412949382,3.163671875,0.24842176649305556
119.1875,57.78125,0.406884765625,0.14146728515625,5.2578125,9.31484375,0.6022705078124999,48.7,19.5,0.05179443359375,32.0,2.532947709249507,2.9576171875,0.01947292582994572
118.5625,59.21875,1.6583984375,0.829296875,28.0546875,22.053125,1.3375,50.6,4.8,0.27275390625,58.4,8.083143350399865,2.10234375,0.20595391281512604
125.75,62.15625,1.8166015624999998,0.8782714843749999,28.621875,29.534374999999997,1.0230224609375,46.7,9.399999999999999,0.15498046875,42.9,5.593009868820955,2.13603515625,0.2301150652318219
132.875,68.0625,1.46708984375,0.723828125,24.0859375,16.38828125,1.50390625,48.1,5.0,0.23891601562499998,63.0,8.66766291949401,2.0740234375,0.29289388020833335
140.25,67.6875,1.4935546875,0.5974609375,18.7484375,16.821875,1.13994140625,49.2,4.6,0.2776123046875,55.6,9.700416452352888,2.84140625,0.15814150855654763
150.625,67.875,0.963720703125,0.06364974975585938,4.9146484375,8.475390625,0.5673583984374999,41.4,13.0,0.1741790771484375,42.7,9.101135575287712,-5.1388671875,0.06378619492260151
146.625,59.8125,0.95234375,-0.0218292236328125,3.05,8.21171875,0.40458984375,46.4,8.2,0.2568115234375,42.4,11.421483915321712,-0.82421875,0.06682026957417582
149.75,72.75,0.8470703125,-0.1644775390625,2.3779296875,5.084375,0.648828125,39.0,16.4,0.09434814453125,35.0,8.198854342572915,0.596484375,0.05552306668610955
150.75,75.375,0.830615234375,0.3688720703125,4.9392578125,10.033593750000001,0.5501220703125,34.0,7.2,0.432415771484375,48.2,16.291526977223093,0.35439453125,0.09875965237421747
139.5,69.8125,1.27109375,0.1079833984375,11.15234375,17.87890625,0.49464111328125,42.0,9.8,0.157318115234375,49.6,10.816164080327537,0.833203125,0.04390886239573887
129.25,61.40625,0.775732421875,0.40052490234375,14.7234375,16.076171875,0.95986328125,54.6,8.2,0.05968017578125,46.5,6.283372468985199,2.12412109375,0.04991926090131657
106.0625,50.84375,2.737109375,1.7822265625,38.175,56.5875,0.6982421875,33.2,10.6,0.2306640625,28.4,8.405499568193395,1.58203125,0.26654632260101013
124.875,57.75,1.06171875,0.47685546875,17.0796875,21.4234375,0.837109375,54.6,5.0,0.059228515625,36.0,6.415234006347791,2.2138671875,0.04127004523026316
122.9375,54.03125,1.2947265625,0.85673828125,23.896875,26.259375,1.07998046875,48.2,5.4,0.115234375,35.6,6.028708042719995,1.5638671875,0.1573057606456044
149.25,91.4375,0.507958984375,0.273291015625,-5.2806640625,2.90703125,-1.87369384765625,48.2,-12.2,0.86348876953125,68.6,16.291870550417606,1.3837890625,-0.021948891861432073
164.125,61.71875,0.16649169921875,0.13338623046875,5.6109375,4.491015624999999,1.25537109375,58.8,13.2,0.00885009765625,45.0,5.068866359119303,1.25,0.012719625955099588
156.125,49.96875,-0.044093894958496097,-0.26920166015625,-6.276562500000001,-7.1234375,1.1293457031249998,55.2,21.0,0.06036376953125,42.9,7.8331673758967595,0.164385986328125,-0.002284723593565491
148.0,57.4375,0.122393798828125,0.0797698974609375,3.4564453125,2.9287109375,1.21875,58.2,13.3,0.016108703613281247,46.6,4.502866903941148,1.51318359375,0.009437722210244182
151.625,66.8125,1.10810546875,0.00833740234375,7.673828125,11.16953125,0.6830078125,43.3,9.600000000000001,0.11886825561523437,28.0,5.352131509162566,-5.55078125,0.08188419328067767
162.125,90.0625,0.26563720703125,-0.098846435546875,-3.122607421875,0.9371459960937499,4.147705078125,55.099999999999994,-2.3,0.192144775390625,38.6,7.657986782096934,-0.605419921875,0.025890115246689185
157.25,81.5,0.4974853515625,-0.15663909912109375,-8.77314453125,0.3515625,-2.9446533203125,41.3,8.6,0.4559585571289062,48.8,10.26588389898993,-2.484033203125,0.06608534312866604
142.5,54.375,0.002022755146026611,-0.1191192626953125,-1.66591796875,-3.5048858642578127,0.4251708984375,40.5,18.9,0.0400360107421875,26.9,5.913775505074197,-0.03720130920410156,3.241664821179155e-05
136.375,64.125,0.316162109375,-0.32470703125,-7.45,-1.5215011596679688,5.4296875,58.6,13.4,0.06162109375,41.0,2.7983487746740088,-0.9771484375,0.023814036711985932
137.0,54.09375,-0.0077362060546875,-0.1634033203125,-3.7673828125,-7.961328125,0.47666015625,45.4,42.0,0.02662353515625,30.0,3.7539841323360443,0.0258758544921875,-8.99039893161445e-05
113.125,66.0,0.1654541015625,0.0520263671875,3.008984375,5.578515625,0.6753173828125,94.2,14.8,0.058135604858398436,77.8,4.820990990108659,3.369921875,0.0038530961404870875
114.8125,58.90625,0.4209228515625,0.209765625,7.8,14.515625,0.54580078125,56.7,25.2,0.0525390625,33.4,3.746349096762853,2.03623046875,0.016916929341086524
111.75,56.4375,0.4116943359375,0.18338623046875,6.844921875000001,13.5859375,0.5084716796875,64.5,21.5,0.1102081298828125,38.900000000000006,3.5718339005497377,2.2490234375,0.019090748444264068
107.25,68.6875,0.2294921875,0.2005126953125,8.11484375,5.5484375,1.876953125,62.2,8.0,0.0337646484375,51.8,16.9284346865514,1.1529296875,0.013989171500157827
137.375,60.1875,0.028338623046875,-0.0243804931640625,-0.59697265625,-0.18350830078125,-0.336328125,56.0,19.0,0.005950927734375,41.8,2.4836455116888323,-1.19384765625,0.0015249009760154061
110.4375,51.375,0.41494140625,0.2658935546875,7.769921875,12.92421875,0.621435546875,43.4,25.6,0.029833984374999997,30.1,2.2738461081227834,1.54716796875,0.018166635512451207
103.5625,62.71875,-0.09275960922241211,-0.521728515625,-64.2875,-49.31875,1.7030517578125,110.4,26.4,0.638427734375,86.8,3.144078231385105,0.178839111328125,-0.004011418830835079
120.625,54.625,1.719140625,1.1580078125,22.509375,43.4765625,0.5087158203125,34.0,16.8,0.06171875,21.5,2.6491431997004535,1.4875,0.10609510003802783
169.25,74.1875,-0.0247833251953125,-0.627734375,-19.8609375,-11.96953125,1.8689453125,49.6,17.4,0.194873046875,51.8,7.250608138487169,0.039154052734375,-0.0019817450107672274
124.5,58.375,-0.012340164184570313,-0.1392822265625,-3.647265625,-2.266796875,1.6009765625,44.4,15.8,0.0549072265625,34.0,2.6498884547321295,0.0873626708984375,-0.0007874854405721029
149.375,62.40625,0.4304779052734375,0.047369384765625,6.75390625,3.9212890625,2.166259765625,65.0,15.0,0.1178955078125,72.8,9.121768816104293,-65.696875,0.029100293356274804
153.25,68.8125,0.08159332275390625,-0.59609375,-11.065625,-9.609375,1.5685546875,41.0,17.8,0.33046875,35.4,7.544440007513721,-0.14017333984375,0.004639646570477677
177.625,83.5625,-0.1113037109375,-1.0,-17.5359375,-16.24375,1.28671875,39.8,13.4,0.26953125,48.0,7.936444630152513,0.11258544921875,-0.007748258319116545
148.125,58.8125,0.446728515625,-0.1165191650390625,0.3568359375,3.1078125,0.1347412109375,41.0,13.0,0.21731109619140626,56.0,13.560880333891905,-4.301171875,0.03448097312843407
163.0,76.375,0.24259033203125,-0.5107666015625,-7.686328125,-4.4802734375,0.9027099609375,37.8,12.9,0.275927734375,53.0,14.37030404544267,-0.650701904296875,0.02025344330352265
148.875,84.5625,0.15626220703125,-0.8068359375,-22.503125,-8.178125,2.8033203125,43.6,12.0,0.31435546875,54.4,7.560862313147085,-0.20728759765625,0.01385235126201923
151.875,84.25,-0.0419342041015625,-1.3099609375,-22.9140625,-20.8765625,1.10439453125,40.7,13.5,0.2048828125,64.4,16.086311990139166,0.02908172607421875,-0.0032322525192093063
147.875,83.3125,0.06079025268554687,-1.11220703125,-22.260937499999997,-16.403125,1.32490234375,41.9,13.7,0.25712890625,33.9,4.368203040344753,-0.05833892822265625,0.00413184323153653
151.5,83.125,0.1898681640625,-0.945703125,-18.790625,-10.19296875,1.82109375,41.2,12.4,0.272265625,33.8,4.538403401348484,-0.2013916015625,0.014974036583533653
123.8125,54.1875,0.58349609375,0.2025146484375,5.16171875,11.73828125,0.5630859375,39.8,19.8,0.09720458984375,26.6,5.239973589297789,4.0373046875,0.015678614781397985
153.75,56.1875,0.68076171875,0.3714599609375,10.2578125,11.55,0.94736328125,47.8,2.8,0.2012939453125,31.2,6.504999417796877,1.9359375,0.048872302827380955
160.625,51.9375,2.040771484375,0.9697998046875,23.348437500000003,35.81015625,1.01754150390625,43.900000000000006,20.0,0.55750732421875,39.8,4.972613419721588,2.50458984375,0.025165043725373832
185.25,50.5,0.122216796875,-0.05406494140625,-1.569140625,0.608917236328125,-2.0791015625,57.4,-4.2,0.17110748291015626,33.4,2.9645593106227452,-0.81474609375,0.006859739889830223
104.125,54.65625,0.195947265625,0.17021484375,4.88515625,3.8775390625,1.78974609375,69.4,-17.0,0.0359375,35.8,5.234374123241411,1.15078125,0.0006281424738455992
111.875,52.09375,0.423583984375,0.185205078125,4.82890625,16.4140625,0.296044921875,34.0,56.4,0.01083984375,30.0,3.556433818917469,2.28671875,0.007531071348498755
139.25,67.375,0.16702880859375,-0.01476593017578125,0.36353759765625004,2.1600585937499996,0.17685546875000002,33.6,41.9,0.039643859863281256,25.8,4.036831709060216,0.4517578125,0.005131544217533181
155.875,80.0625,0.048465728759765625,-0.475311279296875,-4.887890625000001,-16.31875,0.49840087890624996,28.6,41.099999999999994,0.1019775390625,21.2,3.390409323403528,-0.1002685546875,0.001245408143320548
153.0,75.625,0.1206298828125,-0.537158203125,-5.94609375,-20.0109375,0.3343505859375,30.1,56.4,0.036181640625,24.1,3.546152320654751,-0.22896728515624998,0.002214271638673978
138.375,74.0,0.30668945312499996,-0.40654296874999996,-2.3138671875,-8.838604736328126,0.236572265625,30.0,52.3,0.037622070312500006,22.299999999999997,3.5527279728775305,-0.762744140625,0.006024965605572864
137.625,71.125,0.27919921875,-0.41416015625,-3.1939453125000004,-9.875537109375,1.29052734375,25.0,40.1,0.17802734375,22.1,3.5739799359415585,-0.867236328125,0.009134699437138051
179.5,81.25,0.2821044921875,-0.18079833984375,-2.11845703125,-3.22880859375,0.7416015625,28.4,21.700000000000003,0.15908203125,28.799999999999997,6.386165697640655,-1.721533203125,0.014880068671491439
164.25,68.625,0.173388671875,-0.231488037109375,-7.005078125,-4.78232421875,0.2765625,48.4,10.4,0.237945556640625,32.6,5.463809008220758,-0.279736328125,-0.001115468033310775
160.875,51.96875,0.270166015625,-0.19990234375,-1.048828125,-1.9697265625,0.535400390625,34.2,16.8,0.1014892578125,31.6,5.237681474233635,-1.3220703125,0.015349121093750001
112.0,56.375,0.74326171875,0.37021484375,11.3171875,15.40625,0.798388671875,49.6,17.4,0.08984375,45.2,4.347057785164925,2.019921875,0.04009594145275298
138.375,65.4375,0.694873046875,0.014434814453125,2.3275390625,5.598828125,0.447509765625,28.5,20.2,0.1767974853515625,18.2,4.894037580899144,12.905859374999999,0.03890814859422917
161.0,80.75,0.1961669921875,-0.955419921875,-8.28515625,-27.965185546875,0.2677978515625,32.6,21.2,0.224609375,21.6,6.406641637272912,-0.29547119140625,0.002943253950639204
189.375,83.9375,-0.14310951232910157,-1.15146484375,-13.775781250000001,-28.865625,2.24410400390625,34.5,10.6,0.48173828124999996,23.0,6.366155048781227,0.138140869140625,-0.003871619236728834
163.75,81.1875,0.1697723388671875,-1.2506835937499998,-11.264062500000001,-27.0003662109375,0.41197509765625,30.9,17.2,0.25078125,29.8,8.919793786855422,-0.1929931640625,0.010604100660844282
170.875,90.5625,-0.03487091064453125,-1.287841796875,-14.314062499999999,-37.609375,3.27847900390625,32.2,15.5,0.564892578125,24.7,6.916664581819978,0.028767204284667967,-0.0014990831176619726
185.875,52.8125,0.1948486328125,-0.055828857421875,-1.6158203125,0.077783203125,0.0441650390625,37.6,19.4,0.14349365234375,36.6,7.193656566178784,-0.8875,0.003090363869935403
150.25,70.5625,-0.0593994140625,-0.889404296875,-11.3546875,-27.599462890625,4.7211181640625,34.8,16.8,0.391650390625,23.0,5.5238933057502315,0.10998077392578125,0.00047741683848174946
159.125,70.8125,0.6462890625,-0.22796630859375,-1.169921875,0.097198486328125,0.3079345703125,32.4,13.8,0.2569580078125,37.6,12.457534589925121,-2.740234375,0.045878043262076465
141.0,59.84375,0.905078125,0.21892700195312498,4.318359375,10.417578124999999,0.42145996093750004,31.9,14.8,0.2759368896484375,29.6,7.988357695515899,4.00009765625,0.060025692894345235
137.875,66.375,0.1199462890625,-0.319140625,-9.8578125,-3.6103515625,2.86328125,53.0,15.0,0.13583984375,52.2,8.655581167665334,-0.3687255859375,0.007569702385160795
185.875,89.4375,-0.39296875,-1.505859375,-19.096875,-35.91875,0.53125,35.6,12.6,0.3599609375,38.0,13.098692715546623,0.261083984375,-0.030876590044070513
185.75,84.375,-0.099859619140625,-1.13525390625,-14.5921875,-22.609375,0.655859375,32.6,12.2,0.3044921875,40.0,10.613922101014344,0.083258056640625,-0.008257644048659673
166.75,74.125,0.12795410156249998,-0.03240280151367188,-0.33161621093750004,1.181982421875,-0.428399658203125,51.9,12.9,0.04753265380859375,37.0,2.414664366596206,-4.61396484375,0.00979651147192651
149.875,70.9375,0.5393310546875001,-0.13003387451171874,-2.6046630859375,3.0435546875000004,-1.3568572998046875,26.0,14.6,0.590667724609375,22.1,5.167811461214767,-5.207226562500001,0.036803260216346154
150.125,71.0,1.521484375,0.336883544921875,8.03359375,14.69609375,0.55185546875,25.8,12.2,0.4245086669921875,21.4,3.388629297296382,0.366015625,0.12752130681818183
155.5,79.625,0.10731735229492187,-0.66943359375,-11.046875,-8.8203125,1.2849609375,28.8,15.0,0.70791015625,22.6,3.9552565502039734,-0.1654571533203125,0.007045389811197916
165.125,90.1875,0.16002044677734376,-0.65087890625,-11.1265625,-7.5828125,1.6076171875,27.2,14.4,0.774951171875,26.4,5.826597157685574,-0.2595794677734375,0.011260898017184637
167.875,57.59375,0.1398193359375,-0.01073150634765625,-1.032080078125,0.949951171875,-0.998828125,42.6,1.2,0.29567642211914064,35.4,4.797909494271635,0.323046875,0.009915526639159452
116.75,69.625,0.05098876953125,0.045892333984375,1.8046875,1.5431640625,1.3248046875,60.8,12.8,-6.7138671875e-05,59.8,8.402359215616071,1.107421875,0.003966033153044871
144.5,52.53125,0.2701416015625,0.065557861328125,4.115625,4.89765625,0.83447265625,61.4,13.0,0.0316375732421875,55.0,5.311714107091908,4.242578125,0.020792167630546535
171.75,74.8125,-0.04435462951660156,-1.40673828125,-16.315625,-19.4310546875,0.900439453125,30.6,13.2,0.285302734375,28.799999999999997,6.585033842299163,-0.011155700683593749,-0.004054251088724509
161.25,67.5,0.515185546875,0.08492455482482911,3.734765625,7.03203125,0.53271484375,36.7,12.6,0.12980117797851562,44.1,10.917854217511806,4.812304687499999,0.045018600882101016
